Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Mo2S4-b06001f565b8-2--1_0_0_-1-0.5_-0.09,2MoS2-1,2.494,Mo4S8,27.149,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2--1_0_0_-1-0.5_-0.09,No,,0.0,4124624.0,,No,pm11,11,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.42,18.221,-1,0,0,-1,0,1.0,0.5,0.05102848,2MoS2-1-2--1_0_0_-1-0.5_-0.09,0,2MoS2-1,-0.09
Mo2S4-b06001f565b8-2--1_0_0_-1-0.5_0,2MoS2-1,2.5,Mo4S8,27.119,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2--1_0_0_-1-0.5_0,No,,0.0,4124624.0,,No,pm2_1b,28,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.426,18.221,-1,0,0,-1,0,1.0,0.5,0.05102848,2MoS2-1-2--1_0_0_-1-0.5_0,0,2MoS2-1,0
Mo2S4-b06001f565b8-2--1_0_0_-1-0_-0.62,2MoS2-1,2.722,Mo4S8,22.659,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2--1_0_0_-1-0_-0.62,No,,0.0,4124624.0,,No,pm11,11,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.648,18.221,-1,0,0,-1,0,1.0,0,0.05102848,2MoS2-1-2--1_0_0_-1-0_-0.62,2,2MoS2-1,-0.62
Mo2S4-b06001f565b8-2--1_0_0_-1-0_-0.9,2MoS2-1,2.995,Mo4S8,20.496,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2--1_0_0_-1-0_-0.9,No,,0.0,4124624.0,,No,pm11,11,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.921,18.221,-1,0,0,-1,0,1.0,0,0.05102848,2MoS2-1-2--1_0_0_-1-0_-0.9,2,2MoS2-1,-0.9
Mo2S4-b06001f565b8-2--1_0_0_-1-0_0.5,2MoS2-1,2.843,Mo4S8,21.038,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2--1_0_0_-1-0_0.5,No,,0.0,4124624.0,,No,pm2a,31,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.77,18.221,-1,0,0,-1,0,1.0,0,0.05102848,2MoS2-1-2--1_0_0_-1-0_0.5,2,2MoS2-1,0.5
Mo2S4-b06001f565b8-2-1_0_0_1--0.5_-0.4,2MoS2-1,2.889,Mo4S8,20.743,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1--0.5_-0.4,No,,0.0,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.815,18.221,1,0,0,1,0,1.0,-0.5,0.05102848,2MoS2-1-2-1_0_0_1--0.5_-0.4,2,2MoS2-1,-0.4
Mo2S4-b06001f565b8-2-1_0_0_1--0.5_-0.78,2MoS2-1,2.647,Mo4S8,24.953,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1--0.5_-0.78,No,,0.0,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.573,18.221,1,0,0,1,0,1.0,-0.5,0.05102848,2MoS2-1-2-1_0_0_1--0.5_-0.78,0,2MoS2-1,-0.78
Mo2S4-b06001f565b8-2-1_0_0_1-0.5_-0.5,2MoS2-1,2.455,Mo4S8,26.354,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0.5_-0.5,No,,0.0,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.381,18.221,1,0,0,1,0,1.0,0.5,0.05102848,2MoS2-1-2-1_0_0_1-0.5_-0.5,0,2MoS2-1,-0.5
Mo2S4-b06001f565b8-2-1_0_0_1-0.5_-0.55,2MoS2-1,2.385,Mo4S8,27.306,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0.5_-0.55,No,,0.0,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.311,18.221,1,0,0,1,0,1.0,0.5,0.05102848,2MoS2-1-2-1_0_0_1-0.5_-0.55,0,2MoS2-1,-0.55
Mo2S4-b06001f565b8-2-1_0_0_1-0.5_-0.56,2MoS2-1,2.386,Mo4S8,27.34,Stable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0.5_-0.56,No,,0.0,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.312,18.221,1,0,0,1,0,1.0,0.5,0.05102848,2MoS2-1-2-1_0_0_1-0.5_-0.56,1,2MoS2-1,-0.56
Mo2S4-b06001f565b8-2-1_0_0_1-0.5_0.12,2MoS2-1,2.737,Mo4S8,23.087,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0.5_0.12,No,,0.016,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.664,18.221,1,0,0,1,0,1.0,0.5,0.05102848,2MoS2-1-2-1_0_0_1-0.5_0.12,2,2MoS2-1,0.12
Mo2S4-b06001f565b8-2-1_0_0_1-0.5_0,2MoS2-1,3.091,Mo4S8,18.564,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0.5_0,No,,0.022,4124624.0,,Yes,p2/m11,14,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,10.017,18.221,1,0,0,1,0,1.0,0.5,0.05102848,2MoS2-1-2-1_0_0_1-0.5_0,2,2MoS2-1,0
Mo2S4-b06001f565b8-2-1_0_0_1-0_-0.28,2MoS2-1,2.808,Mo4S8,22.203,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0_-0.28,No,,0.0,4124624.0,,Yes,p2_1/m11,15,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.734,18.221,1,0,0,1,0,1.0,0,0.05102848,2MoS2-1-2-1_0_0_1-0_-0.28,2,2MoS2-1,-0.28
Mo2S4-b06001f565b8-2-1_0_0_1-0_-0.62,2MoS2-1,3.061,Mo4S8,19.766,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0_-0.62,No,,0.0,4124624.0,,Yes,p2_1/m11,15,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.987,18.221,1,0,0,1,0,1.0,0,0.05102848,2MoS2-1-2-1_0_0_1-0_-0.62,2,2MoS2-1,-0.62
Mo2S4-b06001f565b8-2-1_0_0_1-0_0.01,2MoS2-1,2.546,Mo4S8,24.383,Stable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0_0.01,No,,0.0,4124624.0,,Yes,p2_1/m11,15,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.472,18.221,1,0,0,1,0,1.0,0,0.05102848,2MoS2-1-2-1_0_0_1-0_0.01,1,2MoS2-1,0.01
Mo2S4-b06001f565b8-2-1_0_0_1-0_0.5,2MoS2-1,2.833,Mo4S8,22.416,Unverified,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0_0.5,No,,0.0,4124624.0,,Yes,p2_1/m11,15,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.76,18.221,1,0,0,1,0,1.0,0,0.05102848,2MoS2-1-2-1_0_0_1-0_0.5,2,2MoS2-1,0.5
Mo2S4-b06001f565b8-2-1_0_0_1-0_0,2MoS2-1,2.546,Mo4S8,24.341,Unstable,https://bidb.fysik.dtu.dk/material/2MoS2-1-2-1_0_0_1-0_0,No,,0.0,4124624.0,,Yes,p2_1/m11,15,12,Mo2S4-b06001f565b8,2,2,,MoS2,AB2,original24,9.472,18.221,1,0,0,1,0,1.0,0,0.05102848,2MoS2-1-2-1_0_0_1-0_0,0,2MoS2-1,0
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.04,2MoSe2-1,2.676,Mo4Se8,27.226,Stable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.04,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.171,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.04,1,2MoSe2-1,-0.04
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.05,2MoSe2-1,2.681,Mo4Se8,27.224,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.05,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.176,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.05,0,2MoSe2-1,-0.05
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.06,2MoSe2-1,2.677,Mo4Se8,27.216,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.06,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.172,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.06,0,2MoSe2-1,-0.06
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.08,2MoSe2-1,2.67,Mo4Se8,27.174,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.08,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.165,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.08,0,2MoSe2-1,-0.08
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.12,2MoSe2-1,2.684,Mo4Se8,26.966,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.12,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.178,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.12,0,2MoSe2-1,-0.12
Mo2Se4-82a84bbe4a89-2--1_0_0_-1--0.5_-0.77,2MoSe2-1,2.905,Mo4Se8,23.316,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1--0.5_-0.77,No,,0.024,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.4,19.585,-1,0,0,-1,0,1.0,-0.5,0.041091791,2MoSe2-1-2--1_0_0_-1--0.5_-0.77,2,2MoSe2-1,-0.77
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0.5_0,2MoSe2-1,2.684,Mo4Se8,27.225,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0.5_0,No,,0.0,,,No,pm2_1b,28,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.178,19.585,-1,0,0,-1,0,1.0,0.5,0.041091791,2MoSe2-1-2--1_0_0_-1-0.5_0,0,2MoSe2-1,0
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0_-0.01,2MoSe2-1,3.216,Mo4Se8,20.245,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0_-0.01,No,,0.0,,,No,pm2_1n,32,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.711,19.585,-1,0,0,-1,0,1.0,0,0.041091791,2MoSe2-1-2--1_0_0_-1-0_-0.01,2,2MoSe2-1,-0.01
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0_-0.27,2MoSe2-1,2.847,Mo4Se8,24.257,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0_-0.27,No,,0.018,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.342,19.585,-1,0,0,-1,0,1.0,0,0.041091791,2MoSe2-1-2--1_0_0_-1-0_-0.27,0,2MoSe2-1,-0.27
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0_-0.61,2MoSe2-1,2.926,Mo4Se8,22.36,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0_-0.61,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.421,19.585,-1,0,0,-1,0,1.0,0,0.041091791,2MoSe2-1-2--1_0_0_-1-0_-0.61,2,2MoSe2-1,-0.61
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0_-0.88,2MoSe2-1,3.1,Mo4Se8,21.58,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0_-0.88,No,,0.0,,,No,pm11,11,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.595,19.585,-1,0,0,-1,0,1.0,0,0.041091791,2MoSe2-1-2--1_0_0_-1-0_-0.88,2,2MoSe2-1,-0.88
Mo2Se4-82a84bbe4a89-2--1_0_0_-1-0_0.5,2MoSe2-1,3.026,Mo4Se8,20.955,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2--1_0_0_-1-0_0.5,No,,0.0,,,No,pm2a,31,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.521,19.585,-1,0,0,-1,0,1.0,0,0.041091791,2MoSe2-1-2--1_0_0_-1-0_0.5,2,2MoSe2-1,0.5
Mo2Se4-82a84bbe4a89-2-1_0_0_1--0.5_-0.38,2MoSe2-1,3.116,Mo4Se8,20.228,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1--0.5_-0.38,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.611,19.585,1,0,0,1,0,1.0,-0.5,0.041091791,2MoSe2-1-2-1_0_0_1--0.5_-0.38,2,2MoSe2-1,-0.38
Mo2Se4-82a84bbe4a89-2-1_0_0_1--0.5_-0.72,2MoSe2-1,2.78,Mo4Se8,25.981,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1--0.5_-0.72,No,,0.026,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.274,19.585,1,0,0,1,0,1.0,-0.5,0.041091791,2MoSe2-1-2-1_0_0_1--0.5_-0.72,0,2MoSe2-1,-0.72
Mo2Se4-82a84bbe4a89-2-1_0_0_1--0.5_-0.77,2MoSe2-1,2.794,Mo4Se8,25.81,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1--0.5_-0.77,No,,0.036,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.289,19.585,1,0,0,1,0,1.0,-0.5,0.041091791,2MoSe2-1-2-1_0_0_1--0.5_-0.77,0,2MoSe2-1,-0.77
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_-0.51,2MoSe2-1,2.721,Mo4Se8,25.769,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_-0.51,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.215,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_-0.51,0,2MoSe2-1,-0.51
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_-0.55,2MoSe2-1,2.661,Mo4Se8,26.607,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_-0.55,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.156,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_-0.55,0,2MoSe2-1,-0.55
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_-0.57,2MoSe2-1,2.671,Mo4Se8,26.666,Stable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_-0.57,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.166,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_-0.57,1,2MoSe2-1,-0.57
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_0.11,2MoSe2-1,2.916,Mo4Se8,23.25,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_0.11,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.41,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_0.11,2,2MoSe2-1,0.11
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_0.38,2MoSe2-1,2.71,Mo4Se8,26.502,Unstable,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_0.38,No,,0.002,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.205,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_0.38,0,2MoSe2-1,0.38
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0.5_0,2MoSe2-1,3.264,Mo4Se8,18.637,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0.5_0,No,,0.0,,,Yes,p2/m11,14,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.758,19.585,1,0,0,1,0,1.0,0.5,0.041091791,2MoSe2-1-2-1_0_0_1-0.5_0,2,2MoSe2-1,0
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_-0.27,2MoSe2-1,2.979,Mo4Se8,22.092,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_-0.27,No,,0.02,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.474,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_-0.27,2,2MoSe2-1,-0.27
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_-0.38,2MoSe2-1,2.879,Mo4Se8,24.136,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_-0.38,No,,0.0,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.373,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_-0.38,2,2MoSe2-1,-0.38
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_-0.62,2MoSe2-1,3.179,Mo4Se8,20.667,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_-0.62,No,,0.0,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.674,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_-0.62,2,2MoSe2-1,-0.62
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_0.27,2MoSe2-1,3.195,Mo4Se8,20.45,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_0.27,No,,0.008,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.69,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_0.27,2,2MoSe2-1,0.27
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_0.5,2MoSe2-1,2.989,Mo4Se8,23.038,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_0.5,No,,0.0,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.484,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_0.5,2,2MoSe2-1,0.5
Mo2Se4-82a84bbe4a89-2-1_0_0_1-0_0,2MoSe2-1,2.826,Mo4Se8,23.524,Unverified,https://bidb.fysik.dtu.dk/material/2MoSe2-1-2-1_0_0_1-0_0,No,,0.0,,,Yes,p2_1/m11,15,12,Mo2Se4-82a84bbe4a89,2,2,,MoSe2,AB2,original24,10.321,19.585,1,0,0,1,0,1.0,0,0.041091791,2MoSe2-1-2-1_0_0_1-0_0,2,2MoSe2-1,0
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.01,Mo2Te4-f99d8d7ed8f1,2.904,Mo4Te8,26.867,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.01,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.158,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.01,0,Mo2Te4-f99d8d7ed8f1,-0.01
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.02,Mo2Te4-f99d8d7ed8f1,2.904,Mo4Te8,26.866,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.02,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.158,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.02,0,Mo2Te4-f99d8d7ed8f1,-0.02
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.03,Mo2Te4-f99d8d7ed8f1,2.899,Mo4Te8,26.865,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.03,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.152,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.03,0,Mo2Te4-f99d8d7ed8f1,-0.03
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.04,Mo2Te4-f99d8d7ed8f1,2.889,Mo4Te8,26.862,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.04,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.143,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.04,0,Mo2Te4-f99d8d7ed8f1,-0.04
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.06,Mo2Te4-f99d8d7ed8f1,2.889,Mo4Te8,26.848,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.06,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.143,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.06,0,Mo2Te4-f99d8d7ed8f1,-0.06
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.08,Mo2Te4-f99d8d7ed8f1,2.874,Mo4Te8,26.798,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.08,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.128,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.08,0,Mo2Te4-f99d8d7ed8f1,-0.08
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.11,Mo2Te4-f99d8d7ed8f1,2.878,Mo4Te8,26.519,Unstable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.11,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.131,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.11,0,Mo2Te4-f99d8d7ed8f1,-0.11
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_-0.76,Mo2Te4-f99d8d7ed8f1,3.239,Mo4Te8,21.412,Unverified,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_-0.76,No,,0.0,2310356.0,,No,pm11,11,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.493,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_-0.76,2,Mo2Te4-f99d8d7ed8f1,-0.76
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1--0.5_0,Mo2Te4-f99d8d7ed8f1,2.904,Mo4Te8,26.867,Stable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1--0.5_0,No,,0.0,2310356.0,,No,pm2_1b,28,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.158,21.981,-1,0,0,-1,0,1.0,-0.5,0.0,2MoTe2-1-2--1_0_0_-1--0.5_0,1,Mo2Te4-f99d8d7ed8f1,0
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1-0.5_0,Mo2Te4-f99d8d7ed8f1,2.905,Mo4Te8,26.867,Stable,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1-0.5_0,No,,0.0,2310356.0,,No,pm2_1b,28,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.159,21.981,-1,0,0,-1,0,1.0,0.5,0.0,2MoTe2-1-2--1_0_0_-1-0.5_0,1,Mo2Te4-f99d8d7ed8f1,0
Mo2Te4-f99d8d7ed8f1-2--1_0_0_-1-0_-0.01,Mo2Te4-f99d8d7ed8f1,3.473,Mo4Te8,19.772,Unverified,https://bidb.fysik.dtu.dk/material/2MoTe2-1-2--1_0_0_-1-0_-0.01,No,,0.0,2310356.0,,No,pm2_1n,32,12,Mo2Te4-f99d8d7ed8f1,2,2,,MoTe2,AB2,original24,11.727,21.981,-1,0,0,-1,0,1.0,0,0.0,2MoTe2-1-2--1_0_0_-1-0_-0.01,2,Mo2Te4-f99d8d7ed8f1,-0.01
